MainRegion,Region,Location,Latitude,Longitude,Year,ALT_Max,LST_Day_1km,LST_Night_1km
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka),55.7507,160.2896,2003,120.0,13608.63,13056.661971830987
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka),55.7507,160.2896,2004,107.0,13503.515463917525,13006.613756613757
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka),55.7507,160.2896,2005,130.0,13525.050632911392,13071.324175824177
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka),55.7507,160.2896,2006,113.0,13638.298969072164,12947.11055276382
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka),55.7507,160.2896,2007,85.0,13426.075949367088,12963.559808612441
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka),55.7507,160.2896,2008,90.0,13722.739130434782,13032.20792079208
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka),55.7507,160.2896,2009,93.0,13690.57142857143,13028.089201877934
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka),55.7507,160.2896,2010,80.0,13631.688073394496,13025.109004739337
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka),55.7507,160.2896,2011,84.0,13500.666666666666,13023.710784313726
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2003,61.0,13567.89423076923,13082.935323383084
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2004,69.0,13414.518518518518,13054.106145251397
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2005,82.0,13551.522727272728,13079.4375
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2006,64.0,13537.229357798165,12995.300518134714
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2007,80.0,13356.967032967033,12993.867647058823
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2008,70.0,13612.719626168224,13016.96568627451
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2009,72.0,13603.636363636364,13051.45145631068
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2010,71.0,13548.052173913044,13068.882051282051
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2011,69.0,13476.1875,13026.817708333334
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2005,65.0,13247.467105263158,12900.506072874494
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2006,52.0,13288.16091954023,12923.82995951417
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2007,59.0,13128.489932885906,12928.252100840336
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2008,52.0,13411.76510067114,12970.963414634147
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2009,61.0,13312.593406593407,12927.139442231075
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2010,62.0,13324.994285714285,12950.232283464567
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2011,68.0,13138.241830065359,12918.122047244095
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2012,55.0,13280.00578034682,12915.763265306123
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2013,60.5,13359.072289156626,12990.477911646587
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2014,66.0,13327.057471264368,12978.665369649805
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2015,61.0,13184.50847457627,12943.560975609756
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2016,70.0,13200.006060606062,12935.51652892562
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2017,61.0,13255.302013422819,12959.09756097561
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2018,71.0,13258.188679245282,12938.1875
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2019,59.0,13203.898203592815,12945.30923694779
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2020,65.0,13227.73717948718,12907.278481012658
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2021,59.0,13331.533783783783,12945.829268292682
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2022,57.0,13450.142857142857,13051.131578947368
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2012,128.0,13372.440251572327,12663.266666666666
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2013,91.0,13527.65625,12765.193717277487
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2014,115.0,13792.79754601227,12817.319047619048
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2015,112.5,13619.612359550561,12934.07075471698
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2016,108.333333333333,13465.065476190477,12908.525423728814
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2017,105.0,13582.232704402515,12804.731958762886
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2018,101.11430785124,13694.072727272727,12867.004975124379
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2019,96.8571625344353,13739.660714285714,12921.46875
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2020,92.1714359504132,13590.397590361446,12909.027777777777
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2021,87.0,13692.12676056338,12868.60101010101
Russia,Central Siberia,Chara Most,56.906264,118.28067,2012,80.0,13769.782608695652,12668.657894736842
Russia,Central Siberia,Chara Most,56.906264,118.28067,2013,59.5,13938.984126984127,12851.933333333332
Russia,Central Siberia,Chara Most,56.906264,118.28067,2014,79.0,13944.828125,12843.564245810056
Russia,Central Siberia,Chara Most,56.906264,118.28067,2015,78.8313008130081,13716.627329192546,13000.413265306122
Russia,Central Siberia,Chara Most,56.906264,118.28067,2016,78.3333333333333,13593.971428571429,12913.053691275169
Russia,Central Siberia,Chara Most,56.906264,118.28067,2017,75.3333333333333,13748.287878787878,12853.952054794521
Canada,Canada,Teslin,60.44943,-133.52016,2008,100.0,13546.877551020409,13188.41489361702
Canada,Canada,Teslin,60.44943,-133.52016,2009,100.0,13605.047904191617,13259.527918781725
Canada,Canada,Teslin,60.44943,-133.52016,2010,100.0,13755.169590643274,13359.802884615385
Canada,Canada,Teslin,60.44943,-133.52016,2011,100.0,13587.51282051282,13185.191256830602
Canada,Canada,Teslin,60.44943,-133.52016,2012,100.0,13600.26797385621,13129.8125
Canada,Canada,Teslin,60.44943,-133.52016,2013,100.0,13776.103896103896,13304.115577889448
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2008,98.0,13462.05625,13168.527896995709
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2009,77.0,13446.788079470198,13200.811926605504
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2010,75.0,13416.11377245509,13177.476851851852
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2011,79.0,13397.273255813954,13178.52534562212
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2012,87.0,13327.301136363636,13138.814229249012
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2013,85.0,13460.777027027027,13229.976635514018
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2008,82.0,13442.691823899371,13126.337552742616
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2009,76.0,13576.154320987655,13192.843049327354
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2010,67.0,13513.072625698323,13197.944444444445
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2011,68.0,13425.610778443113,13158.42543859649
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2012,68.0,13409.86320754717,13092.426160337553
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2007,223.0,13452.005,12901.682692307691
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2008,218.0,13649.5,12874.715555555556
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2009,215.0,13493.796954314721,12841.575471698114
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2010,221.0,13422.718592964824,12827.458333333334
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2011,220.0,13488.738461538462,12865.628318584071
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2012,221.0,13469.63076923077,12743.422727272728
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2013,223.0,13376.444444444445,12803.980295566502
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2014,220.0,13483.445086705202,12858.36574074074
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2015,220.0,13335.28502415459,13023.727272727272
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2016,222.0,13555.615819209039,12964.08743169399
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2017,224.0,13503.71978021978,12893.100502512563
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2018,225.0,13542.132275132275,12911.789719626167
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2019,225.0,13457.960893854748,12930.267326732674
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2020,227.0,13593.944186046512,13048.63392857143
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2021,227.0,13484.748663101604,12830.078431372549
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2022,225.0,13366.474576271186,12829.625668449198
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2008,100.0,13421.442424242425,13112.965517241379
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2009,100.0,13500.826086956522,13139.75
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2010,86.0,13440.58426966292,13165.17748917749
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2011,0.0,13381.13125,13130.923766816144
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2012,50.0,13332.51256281407,13094.512195121952
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2013,100.0,13581.811764705883,13229.572052401747
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2014,100.0,13718.96875,13351.169491525423
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2015,100.0,13578.572327044025,13304.42723004695
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2007,155.0,13209.529411764706,12788.564655172413
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2008,147.0,13335.322869955156,12820.404081632652
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2009,145.0,13184.23111111111,12750.029914529914
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2010,144.0,13213.24034334764,12715.322314049587
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2011,147.0,13220.809734513274,12800.880165289256
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2012,152.0,13253.686098654709,12667.136363636364
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2013,152.0,13182.865470852017,12746.409836065573
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2014,155.0,13171.282407407407,12748.180722891566
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2015,148.0,13234.040358744394,12866.157894736842
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2016,148.0,13221.565217391304,12754.233944954129
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2017,144.0,13266.342995169081,12740.1330472103
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2018,146.0,13200.824644549763,12719.602620087337
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2019,153.0,13227.477272727272,12810.788235294118
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2020,157.0,13489.108695652174,12851.525423728814
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2021,158.0,13292.856459330143,12663.44255319149
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2022,145.0,13149.218446601943,12706.208695652174
Canada,Canada,Beaver_Creek,62.3377,-140.83835,2009,61.0,13568.917098445596,12944.054347826086
Canada,Canada,Beaver_Creek,62.3377,-140.83835,2010,69.0,13632.182857142858,13077.22346368715
Canada,Canada,Beaver_Creek,62.3377,-140.83835,2011,62.0,13437.615384615385,12814.585798816568
Canada,Canada,Beaver_Creek,62.3377,-140.83835,2012,85.0,13235.491124260356,12734.491329479768
Canada,Canada,Beaver_Creek,62.3377,-140.83835,2013,85.0,13636.412087912087,12917.83606557377
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2008,112.0,13492.605714285713,12933.975490196079
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2009,110.0,13641.432692307691,13078.393013100436
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2010,110.373388203018,13645.467336683418,13121.982905982906
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2011,111.559945130315,13566.221649484536,12938.09090909091
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2012,113.659259259259,13439.712264150943,12990.930735930737
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2013,116.770919067215,13653.117647058823,13096.041474654377
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2014,120.99451303155,13667.736363636364,13124.978260869566
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2015,126.42962962963,13703.723076923077,13087.40366972477
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2016,133.17585733882,13716.219047619048,13220.611607142857
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2017,141.332784636488,13611.593301435407,12990.981481481482
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2018,151.0,13635.647959183674,13070.627272727274
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2008,85.0,13471.448717948719,13006.548387096775
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2009,87.0,13636.781725888324,13137.972093023256
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2010,84.5,13651.768817204302,13159.171296296296
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2011,82.0,13528.95744680851,13019.946808510638
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2012,82.22351797862,13403.774869109948,13024.946078431372
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2013,83.0035633300939,13634.291457286432,13161.217171717171
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2014,84.5043731778426,13651.675,13174.552511415524
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2015,86.8901846452867,13683.165745856353,13148.897959183674
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2016,90.3252348558471,13718.989847715737,13248.024630541871
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2017,94.9737609329446,13594.123076923077,13090.787564766839
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2018,101.0,13609.045,13092.063157894738
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2008,100.0,13364.657303370786,13079.115
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2009,100.0,13423.018867924528,13133.994736842105
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2010,100.0,13423.622857142856,13169.010582010582
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2011,100.0,13348.94674556213,13122.915789473684
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2012,100.0,13214.748663101604,13035.59024390244
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2013,100.0,13439.503184713376,13174.930107526881
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2014,100.0,13660.31891891892,13366.379679144386
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2015,100.0,13498.768707482994,13255.298245614034
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2008,100.0,13397.6408839779,13121.367567567568
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2009,100.0,13401.681818181818,13132.936781609196
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2010,100.0,13445.182320441989,13176.712041884817
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2011,100.0,13376.173410404625,13172.88947368421
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2012,100.0,13309.147783251232,13031.620689655172
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2013,100.0,13516.641509433963,13197.273684210526
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2014,98.25,13599.313432835821,13351.543010752688
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2015,94.0,13551.79012345679,13260.597701149425
Canada,Canada,Dawson,63.94054,-138.59157,2008,39.0,13466.72049689441,13088.585798816568
Canada,Canada,Dawson,63.94054,-138.59157,2009,58.0,13543.565,13128.42780748663
Canada,Canada,Dawson,63.94054,-138.59157,2010,70.0,13709.028571428571,13316.513661202185
Canada,Canada,Dawson,63.94054,-138.59157,2011,59.0,13584.701657458563,13075.642857142857
Canada,Canada,Dawson,63.94054,-138.59157,2012,74.0,13410.659685863875,13075.950276243095
Canada,Canada,Dawson,63.94054,-138.59157,2013,74.0,13675.630952380952,13246.844444444445
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2009,98.0,13526.935779816513,13170.529680365296
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2010,89.0,13567.677824267783,13221.40888888889
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2011,97.0,13568.421052631578,13192.816143497757
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2012,103.0,13399.607305936073,13041.665254237289
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2013,103.0,13553.11737089202,13277.615720524018
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2014,93.0,13662.004310344828,13311.885714285714
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2015,94.0,13659.528846153846,13322.247619047619
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,1995,78.0,,
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,1996,82.0,,
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,1997,75.0,,
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,1998,85.0,,
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,1999,83.0,,
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2000,77.0,13580.376623376624,13211.82
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2001,82.0,13284.118483412321,12973.917525773197
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2002,90.0,13468.19806763285,13107.873170731707
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2003,95.0,13430.926701570681,13149.945273631842
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2004,96.0,13348.375,13062.229268292684
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2005,98.8409090909091,13206.538116591928,12969.255707762557
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2006,101.0,13389.776699029126,13079.735294117647
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2007,100.0,13457.874396135267,13176.049751243781
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2008,89.0,13314.620833333332,12946.05
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2009,73.0,13208.673366834171,12933.450450450451
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2010,87.0,13312.875621890547,12972.639593908629
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2011,83.0,13316.18407960199,13032.333333333334
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2012,81.0,13297.327188940093,12991.608108108108
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2013,88.0,13259.22340425532,13018.447004608295
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2014,89.0,13449.492610837438,13175.447963800905
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2015,104.0,13403.542105263157,13045.702564102565
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2016,94.0,13587.214953271028,13198.683720930232
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2017,92.0,13479.73023255814,13167.484693877552
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2018,89.0,13485.686274509804,13157.0
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2019,91.0,13451.919047619047,13183.490099009901
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2020,91.0,13478.365482233503,13127.843601895735
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2021,90.0,13235.0101010101,13032.619565217392
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2022,80.0,13436.530516431925,13117.301980198019
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2009,71.0,13229.548245614034,12913.79365079365
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2010,85.0,13305.760563380281,12914.39419087137
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2011,75.0,13295.023923444976,12876.818965517241
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2012,90.0,13301.385892116183,12888.162055335968
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2013,84.0,13273.41743119266,12935.08527131783
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2014,81.0,13444.978165938865,13060.646341463415
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2015,80.0,13361.907894736842,12941.983263598326
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2016,73.0,13521.888429752065,13124.703252032521
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2017,83.0,13540.443965517241,13117.278761061947
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2018,76.0,13431.025210084033,13106.135593220339
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2019,77.0,13412.690677966102,13099.111111111111
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2020,74.0,13464.95633187773,13096.665254237289
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2021,82.0,13215.108108108108,12915.04932735426
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2022,75.0,13359.724444444444,12996.515283842795
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1989,64.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1990,77.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1991,78.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1992,83.5232491389208,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1993,92.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1994,100.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1995,65.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1996,65.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1997,62.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1998,55.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1999,94.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2000,75.0,13655.815476190477,13335.741379310344
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2001,75.0,13445.24,13111.533333333333
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2002,75.0,13640.188679245282,13350.686567164179
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2003,69.0,13647.50462962963,13200.067567567568
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2004,102.0,13580.883620689656,13227.198312236287
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2005,105.0,13576.995633187773,13171.539748953976
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2006,92.0,13377.452173913043,13057.792792792792
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2007,70.0,13601.43153526971,13211.545454545454
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2008,70.0,13428.25,13070.862385321101
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2009,80.0,13467.306034482759,13083.271186440677
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2010,114.0,13575.052631578947,13195.59243697479
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2011,145.0,13490.273469387756,13107.849765258215
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2012,165.0,13349.695833333333,12984.004310344828
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2013,213.0,13553.021834061135,13156.235042735043
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2014,209.0,13553.691983122362,13238.057613168725
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2015,240.0,13518.60606060606,13198.181818181818
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2016,271.0,13545.148936170213,13276.76724137931
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2017,303.0,13504.821276595745,13153.295238095237
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2018,330.0,13528.767772511848,13193.619266055046
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2019,276.0,13648.092105263158,13260.144278606966
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2020,366.0,13414.352173913043,13056.380733944954
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2021,391.0,13460.51376146789,13149.450704225352
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2022,390.0,13521.36170212766,13173.360515021459
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2023,407.0,13440.02487562189,13129.420353982301
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2008,55.0,13357.813636363637,13064.80971659919
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2009,62.0,13398.871428571429,13147.460465116279
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2010,69.0,13377.278538812785,13083.100806451614
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2011,72.0,13356.884615384615,13033.086363636363
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2012,80.0,13191.50847457627,12896.893700787401
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2013,80.0,13399.265402843603,13155.359307359307
Alaska,Alaska Interior,Ruby,64.73486,-155.48461,2009,100.0,13402.232323232323,13168.345794392524
