MainRegion,Region,Location,Latitude,Longitude,Year,ALT_Max,dewpoint_temperature_2m,lake_ice_depth,skin_reservoir_content,skin_temperature,snow_albedo,snow_depth,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,surface_latent_heat_flux_sum,surface_pressure,surface_solar_radiation_downwards_sum,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2008,87.0,264.5790659189136,0.6814166307449341,0.00014396014065118257,269.0556655834874,0.7303588625561915,0.09283683216429874,274.6009203438863,274.33538685929756,273.6849811309614,273.1626691986455,-75409683.83333333,98304.46988467708,281276064.98638916,269.91659557665054,0.0358656371421926,-0.3422738065502727,-0.5238796947218306
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2009,105.0,265.47992150186576,0.6842656135559082,0.0001304863663118464,270.7537461661177,0.73060479320587,0.12665633777645105,275.98579542946544,275.70346694350707,275.0891472926093,274.2827618046128,-74461296.83333333,98422.40173243797,302893819.4788208,271.36175806271297,0.027231838461130014,-0.4348337839443868,-0.47831710806111055
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2010,127.0,265.8296715500574,0.644244909286499,0.00011675197783400426,271.0544178978822,0.7054887734270886,0.084814698453201,276.3524360045982,276.044391767481,275.2972717392626,274.6877224402575,-71281861.83333333,98161.6272669107,286108304.39713544,271.7849489884239,0.028643744027270657,-0.44708594112296335,-0.5063037365639366
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2011,168.0,265.59252205687307,0.685651957988739,0.00013926862680212866,270.252171844125,0.7351121187637357,0.1594620118187564,276.2984409558242,276.1111638447391,275.76983575063224,275.5147625986312,-72561887.83333333,98170.05603540815,288165488.0205434,271.02898925606104,0.03000487471189069,-0.45451579500071765,-0.42297193218358936
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2012,145.0,264.2061315779092,0.6903156042098999,0.00011722317219231119,269.01418794211486,0.7421216635568886,0.15306637589963804,275.15557766046936,275.11377986919473,275.26654357342625,275.5786437007831,-73957824.66666667,98298.49016927986,284302446.61151123,269.8000750789918,0.03111413859171937,-0.5385290297791832,-0.5093106540242807
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2013,185.0,265.66155961586117,0.7175058126449585,0.0001621422975241914,270.90794363403546,0.7433183927140478,0.18050268446347237,275.66360521242467,275.21831285021256,274.0962053130767,273.1240997129424,-61832968.0,98569.2502157388,303196387.00376385,271.48037297903096,0.032033860368517665,-0.32960558466601847,-0.49882628986642796
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2014,201.0,267.3630310858002,0.5979434847831726,0.00013826577461630306,271.76433495901045,0.7026864063477308,0.14208539060041508,275.9724058287281,275.8244112011759,275.5773385491504,275.14164685535235,-87957359.33333333,98316.59406437223,281400079.25716144,272.5309862155966,0.042016034603099627,-0.572225888494614,-0.6069700884878035
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2015,193.0,267.0554659828104,0.5836701989173889,0.0001416759113561,271.775935404389,0.7118909804766894,0.11791010379872645,276.7742054289285,276.4524807357446,275.69085766220076,275.1483341305263,-76665118.5,98267.16043294269,289536480.26139325,272.66425163206696,0.03659455894886202,-0.5182353910353124,-0.4484012154575847
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2016,202.0,268.62392767307534,0.5454533696174622,0.00011912726057454019,273.0392568277496,0.6790342270520083,0.07218559987120785,276.0238234929218,276.014149639267,276.22339560885274,276.35112421575366,-96200812.83333333,98211.76145313682,277574265.46293133,273.8483580991246,0.04553694954356017,-0.5445441581959267,-0.5436829692712699
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2017,202.0,267.327803808175,0.6335674524307251,0.00015724614842928836,271.48563663131,0.7577435357759056,0.1702885622700686,276.4010462812402,275.9867103834734,274.866411125194,273.9041730879842,-83230779.5,98433.3601951702,296428930.5293986,272.22027524937386,0.03854333835327258,-0.48695589755633967,-0.43348920006361563
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2018,214.0,267.9325156005704,0.563764750957489,0.00015872036349928042,272.1948065944735,0.7611109678158074,0.18627638549075476,276.739460622481,276.5997946034603,276.33823805817326,276.08089656509986,-88519384.0,98459.13217409873,281820186.1021525,272.91178065312766,0.04402923824118865,-0.40652970727428195,-0.3571560282769474
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2019,226.0,268.8557727504944,0.5403673648834229,0.00012807026629455874,273.2850359661341,0.7506943854929174,0.13176383679180467,277.9837573980101,277.76226756237,277.281303220793,276.9909764389797,-90460515.5,98436.03820921101,283619625.65684,274.04543559371785,0.04569112591819113,-0.4430340267327442,-0.400069892643753
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1966,57.0349264705882,262.1847918752152,0.7988282442092896,0.0001348420751716145,265.55605981840705,0.7446047458393945,0.2416075105369244,274.32506872928474,274.0837974170508,273.4712418686308,272.5156514785989,-65714096.833333336,95740.17448724633,301620726.80914307,267.23597914175195,0.0262525839642412,-0.6338292995178164,-0.4492525161841172
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1967,57.0,264.58681706547594,0.7408670783042908,0.00015628510677748612,267.3593665168155,0.7397841717037535,0.2502428790859282,274.2295172650164,274.0459157507093,273.5847284673932,273.0465899054641,-64409490.666666664,95741.85969001391,281234741.4396159,268.8044856202666,0.05541498252867013,-0.40725074786235704,-0.20788667999928997
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1968,57.0459558823529,263.9087488945102,0.7331251502037048,0.00015379321396811896,266.9363992044355,0.7270470899812264,0.2648066393275032,274.3673519723177,274.1902310977066,273.8041214024402,273.3640901020331,-67285996.5,95744.18927011156,311543631.4233996,268.3381499344587,0.031559574513594,-0.6931504978816786,-0.6004806628395885
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1969,57.2058823529412,263.781858028489,0.730817973613739,0.00013347257254223998,267.83242932038206,0.7078946069862112,0.16460529906205665,274.8626442539914,274.53401858478225,273.86962481423194,273.0814049005224,-63800620.833333336,95581.23996435669,306105806.1822917,269.10492130450206,0.028980823903186348,-0.8162282180470255,-0.6348863317412938
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1970,57.5128676470588,263.83802966507125,0.7083754539489746,0.00016421433508791635,266.9919470127582,0.7450011213539119,0.21836324660194917,274.7324257962633,274.46166245086465,273.77130338635783,273.0747329923435,-68551551.5,95648.14246432083,284888310.63128155,268.28498785959243,0.047241570108267794,-0.5719230026957889,-0.42972137765390794
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1971,58.0,261.83226022724403,0.7939990162849426,0.00018789370447768554,264.77533987221165,0.7428095532228646,0.4455702180564556,275.80260278583694,275.5930889238044,275.1099192484264,274.5921135742279,-66078268.5,95655.05893218624,295315082.12194824,266.3935867821729,0.041501542073579145,-0.7194681637259976,-0.430682166179896
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1972,64.0,262.6398735810568,0.7897496819496155,0.00018310042837375233,265.3843994456866,0.748605563273434,0.37863289482567114,276.004848038141,275.8956045878143,275.68907683823187,275.5091839139769,-68073280.16666667,95968.56296691077,296579596.5956853,267.0019255258684,0.0407593845386239,-0.677714269117662,-0.42551012794586823
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1973,53.0,263.8454345505888,0.7492572665214539,0.00017774463899053388,266.13040747139144,0.734558504403787,0.2804597291101631,275.99390229661225,275.90982915116854,275.7708289189843,275.65623695701026,-71513083.66666667,95650.46091297653,281283423.7594401,267.76222289080994,0.04357843229460615,-0.6332206580353629,-0.3945973634323095
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1974,63.0,262.14946385116826,0.794684886932373,0.00015749118233140591,265.8692534359512,0.7450184652821198,0.23087310009715623,276.19286907714957,276.0301829477772,275.7143085673393,275.4570201803137,-76001621.33333333,95680.83407895606,305763592.0368373,266.9967973623611,0.03354877541154947,-0.7692553345953915,-0.8117769133400685
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1975,58.0,262.89357278561465,0.7851142883300781,0.00016516777186858448,265.73136853603273,0.7492228102106185,0.24807160965593464,275.9620426442481,275.84563272444944,275.71090513962815,275.59334789201415,-68925252.0,95649.35387029247,281726537.0198364,267.41874098830266,0.040476222796755223,-0.5639984159919056,-0.3557186519459747
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1976,58.0,264.81548638506274,0.7457183003425598,0.00015523902923316878,267.91579250635783,0.7513994603316559,0.21808407596922408,276.1674858418304,275.9819904689937,275.57325580223124,275.2052158075599,-72825036.5,95442.12808612942,297252872.1142769,269.42655410736154,0.031161906996669764,-0.7152470936304175,-0.4382626839199118
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1977,62.0,265.23119160324103,0.6745204329490662,0.00015762928015892468,268.03020591064006,0.7447039362980982,0.2034866981486815,276.0182785442002,275.9303332339376,275.8401411828988,275.74351740324533,-75333831.66666667,95573.34224674337,295438789.8284505,269.38546121341415,0.0466288034613808,-0.7276529311060521,-0.5229751172942053
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1978,61.0,265.9691063751395,0.6860906481742859,0.0001459683143149252,269.770778631224,0.7438949306989046,0.17310094799192144,276.1061066861445,275.84780049958846,275.28940451130933,274.8565957448043,-72038786.33333333,95625.62756887065,292440044.81648254,270.87723912341863,0.031167710350890648,-0.7711044765155579,-0.5185560002622903
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1979,60.0,264.8672600656061,0.6304132342338562,0.0001548869115047578,267.70539904921753,0.7287917313325076,0.24630903721588182,276.2964445321913,276.1493107519371,275.8516804145208,275.56606228692596,-72153101.5,95775.91922576273,290685490.24424237,269.3063283516738,0.036260332576988276,-0.6960398643692619,-0.4450029638177668
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1980,71.0,264.5826097711941,0.6502966284751892,0.00015599158553117527,267.65324991796916,0.7080392088779278,0.16472822186266475,275.54424918324474,275.4540271102898,275.36646235924746,275.25483567466284,-74798946.5,95650.74539654609,280930164.23805743,269.1144268467385,0.03796412354873002,-0.7586426210858709,-0.5571279307065274
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1981,62.0,266.3955151886475,0.6500771641731262,0.0001580290267770761,269.28635920058497,0.7357259774212137,0.1506874564972158,275.048638594706,274.865951149202,274.4943508034498,274.22497952855235,-69580942.5,95471.31293574454,280155146.2757161,270.7576515389376,0.04450115268507885,-0.7892552780174705,-0.5331356226937581
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1982,56.0,263.76819318712194,0.7613669037818909,0.0001680606166271194,266.22716223493654,0.7497277299074777,0.22951314300781914,274.8721811517471,274.6274818286491,274.0097558056501,273.44301044775335,-66775668.5,95823.06773900926,273687086.15718585,267.84277553544104,0.04600634359050056,-0.6483541066857363,-0.4543541834190714
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1983,68.0,264.0426659607037,0.7303673624992371,0.00016902102871026568,267.3114107840825,0.6850750998987601,0.2320194492447517,275.84121453565916,275.65252072533195,275.2711717182996,274.87214218640327,-70861827.83333333,95568.83066297078,287287196.76139325,268.7286508195126,0.03764713339827974,-0.7093401633237364,-0.6907567913687092
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1984,62.0,264.2581124954042,0.7352265119552612,0.00015760050309656287,266.99130373173193,0.7325328915428478,0.2137549365479793,275.6466426488334,275.5233935706171,275.2915901285233,275.07901210674896,-69373894.66666667,95590.25917621543,279137211.5020345,268.05517843987894,0.046540349840140514,-0.5738301215726581,-0.6558658805769847
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1985,60.0,264.95860975401905,0.7480483651161194,0.00018612475627672448,267.17696576003306,0.7561427546312508,0.30148951902713444,274.9955727271689,274.88375612996424,274.6829214624993,274.5511203183475,-61551036.666666664,95756.92078323847,281152629.96940106,268.7130068757628,0.04832040386480241,-0.5927247322128074,-0.32243421696384605
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1986,55.0,264.3891711615727,0.731501042842865,0.0001706663733813991,267.5712695348546,0.7083887726907783,0.17341920559999177,275.05022655725276,274.8283069426787,274.3261616525196,273.82557490469753,-70745404.5,95632.27245375475,294438883.6282552,268.79254096281124,0.04268631987185767,-0.7206186223948728,-0.6452128991604176
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1987,60.0,265.13988147072064,0.6805930137634277,0.0001334134132123976,268.956607341628,0.7039913612190093,0.16350479034824897,275.58894775528245,275.41600624227874,275.104565653945,274.7226868013652,-75315136.0,95431.18731207028,298535496.0307414,269.8979064804963,0.030559004676316448,-0.7481080679902954,-0.514791518162391
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1988,56.0,265.33464769126607,0.6976338028907776,0.0001639255598233182,268.20922794567167,0.7506516045002168,0.1653386049825005,275.81353809032316,275.5822046158876,275.0016599546005,274.48893996243106,-75551709.66666667,95465.57505333166,275417180.7433879,269.4687277992787,0.044124733676862725,-0.8411364239977065,-0.5356283308650763
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1989,58.0,264.14665612699145,0.7421458959579468,0.00014506009917430941,267.3749525566886,0.7599601839198699,0.25011067218718663,276.4304785314243,276.2574126318995,275.90401732649366,275.604220960445,-72266325.16666667,95956.19780443136,278827286.4840495,268.71715357497726,0.03775089431122828,-0.5469442266831628,-0.2765007421328542
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1990,63.0,264.01905744938057,0.7327677011489868,0.0001433285152249358,267.1168986970277,0.7709248031115528,0.28281397301093936,276.8136705204171,276.6757999687639,276.46312160086234,276.3133785083445,-77295588.83333333,95676.05173304008,284540766.1503906,268.495574419546,0.053558067684587485,-0.5021309753968601,-0.31619833064356
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1991,46.0,264.97273490338586,0.700789213180542,0.0001571638553820895,268.0629567465413,0.7783349051921515,0.34835184243458256,276.23766878474834,276.1031354676458,275.8517214755919,275.68860402690774,-73045809.16666667,95550.11871665622,295427589.8283272,269.3624072132023,0.04685917465562225,-0.7230137811097844,-0.40900889922529177
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1992,53.0,263.84130351185996,0.7890971302986145,0.0001953982822795009,265.97505007188164,0.7814278692617281,0.3798624278440889,275.68512021508025,275.5376250175209,275.1961164102042,274.97937267855326,-62340317.833333336,95597.90876640861,286848589.524292,267.7383388202889,0.0484733532157963,-0.520026457388793,-0.38027096878294747
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1993,59.0,266.7789916592056,0.6634578704833984,0.00017258064637132615,269.71435440677607,0.7580298998388827,0.3619280365714239,277.00453658920645,276.9082943842138,276.77055203930513,276.63769609884594,-74760311.66666667,95671.34551088458,289164017.5100911,270.98808746663025,0.04812332902676323,-0.6515777156891259,-0.3016955398667853
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1994,54.0,264.5103738237636,0.6619943380355835,0.0001494270318381223,267.6938529725123,0.7647282336571656,0.24566239869559983,276.55059546166507,276.41393391644516,276.17894914236916,276.0413246018342,-75921581.66666667,95559.88098231517,281997852.211263,268.90870502876083,0.04441503520518649,-0.6060830318888599,-0.3858349386661772
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1995,70.0,265.5060467682676,0.6744892001152039,0.0001464321123609991,268.552474484429,0.717590825114972,0.2007803663496964,276.42481326847314,276.37747610159795,276.39928786300067,276.3651588500736,-77738414.33333333,95761.36943852219,281325495.69537354,269.802255794204,0.03743760031563633,-0.6207103328582552,-0.47480794768688267
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1996,57.0,262.78101420208435,0.7740563154220581,0.00016053063302009918,265.7707129358719,0.7403631307838805,0.2129104094378994,274.7628607340994,274.4965209848786,273.8746228396747,273.3681754151376,-66292234.833333336,95973.00835924655,300770686.142924,267.49050198203827,0.03415792605922441,-0.5366821557155711,-0.4921391435245921
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1997,61.0,265.0921409377671,0.7593245506286621,0.00015656787386781774,268.1109434544135,0.7366879851912899,0.20379406235124045,276.4412372577066,276.19863119566065,275.65097062040013,275.0991322339365,-72937752.33333333,95587.35518903729,295135629.6564738,269.5218279637133,0.03587082703032133,-0.6596364883205899,-0.47424505417980534
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1998,65.0,265.56352719341777,0.6822535991668701,0.00013246084948107385,268.93573233030173,0.6864916114559717,0.12968140612040835,275.5079675689373,275.45110488088085,275.4883180878882,275.60958347314454,-72707981.66666667,95450.64081698935,276654449.3186849,269.9041353367075,0.03737255410191942,-0.7131562240161085,-0.30399445512200557
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1999,49.0,262.5809352932743,0.7646238803863525,0.00013984430512662305,266.32850792157734,0.7447055551659475,0.15818822170243893,274.9786865668729,274.6537625392482,273.9333666859358,273.1589826529863,-68143004.33333333,95432.44615200789,294673873.4661458,267.4924682455312,0.0347691497328381,-0.6878777870621304,-0.539861281429527
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2000,53.0,265.5011149018351,0.7513315677642822,0.00017375081964197814,268.1204082188685,0.7230943147215685,0.25509702482668656,275.09008034149116,274.90509793385047,274.47823456148865,274.0277846032323,-66577920.333333336,95615.88904959847,287674000.46791583,269.44922029746266,0.04431631949455076,-0.6641666897301501,-0.48476629813995914
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2001,67.0,265.4408205226371,0.6973264217376709,0.0001397890841912966,268.19853007030036,0.7198490488649248,0.16063761049457168,273.6953575850998,273.6653802977342,273.73959420303123,274.3363510980198,-66894817.5,95414.58132265463,280977792.6835454,269.53480424703156,0.034532067757105565,-0.7319205559969438,-0.5774047620257515
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2002,66.0,266.3130310466864,0.6767663359642029,0.00017241565404924942,269.1696091847811,0.7063406928160588,0.13004189924405163,274.30906146588353,274.0023874204951,273.2148892497625,272.1535583664277,-69659680.5,95696.50290315872,290794189.1425781,270.60795582234806,0.04379919434820826,-0.5532530893841423,-0.3488650729322438
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2003,65.0,265.1778875303993,0.6068211197853088,0.00014435335971354005,268.7759356341807,0.7214507532376114,0.16455088985070043,275.1935153594622,274.84735482543545,274.03787761984637,273.0450776183823,-69556501.33333333,95648.50610916597,293321358.9926338,269.8993809977088,0.043566328892407157,-0.5661583415653992,-0.45285941267439794
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2004,68.0,265.16472584466254,0.6796823143959045,0.0001485663630450147,268.8463232667505,0.7357013657519045,0.22188426226663563,277.1541954528149,276.9015963934253,276.3307532270784,275.67675466382474,-75384401.5,95733.1858506205,303104490.15596515,270.1074315586997,0.03086762649632598,-0.7206830138806158,-0.6242618615780371
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2005,60.0,266.1710048801278,0.6549271941184998,0.00013731644547048953,269.2385728131791,0.7495995568219948,0.22907137645350972,276.5012455297505,276.4656875098315,276.53837750560297,276.6203644177148,-80032185.66666667,95569.56058154284,296650700.3649089,270.5570697933929,0.043044652042348495,-0.7318143450030189,-0.5970305416197027
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2006,63.0,264.50905059856615,0.7106476426124573,0.00014416869673486925,267.26816646642175,0.723025284982985,0.18278194257557487,274.23293306918293,274.1141072891335,273.91961438522384,274.00898332349226,-68643994.83333333,95574.54153912519,280230233.8730469,269.01986107084815,0.03869693891375429,-0.5156899744098271,-0.25684152989918346
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2007,62.0,264.72723244976964,0.6816219687461853,0.00013753097999683926,268.7037164929052,0.7075057947873703,0.11053444920474913,274.9419126224021,274.6292544517323,273.900088284707,273.04922480290605,-75255462.66666667,95580.41743567109,298941518.33658725,269.88063699254246,0.03212182686853815,-0.7721751982242221,-0.5750600690620103
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2008,62.0,263.54188761489723,0.7073845267295837,0.00016590782186776218,266.5272940281604,0.7463344201632819,0.14192953449595483,274.1818388777012,273.94311567653523,273.35026008654444,272.68488674610734,-70523200.16666667,95632.34141528721,281267667.3197225,268.14638897678304,0.04057810391359654,-0.5984248895155594,-0.5471144165231207
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2009,65.0,264.292558012165,0.716633677482605,0.00013074115779296001,268.20819049013784,0.7402500675428155,0.18724424456915245,275.251972186132,274.98250310650906,274.43664646745236,273.73844466779514,-69358292.0,95759.13128179578,301573540.9788208,269.457458444829,0.03144371438162441,-0.631508650042067,-0.48303114686896925
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2010,68.0,264.95394437383067,0.6672191023826599,0.00012844949429001158,268.74065523425924,0.7194993582759057,0.1344915694396108,275.5592588449058,275.2558527129607,274.4991139649775,273.62803646045893,-75224966.33333333,95513.26122375061,286239279.56380206,270.01878975319113,0.0327978971954721,-0.6885982830690979,-0.5484015931965528
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2011,74.0,264.60713585101007,0.7034838199615479,0.0001429335143859653,267.70288283702433,0.749292059497309,0.24033288182527016,275.5662221339237,275.40060683992414,275.0778727488543,274.73281575194966,-69118799.0,95509.58839347906,287443062.6872101,269.25991017666666,0.0374827107744015,-0.6459694288926617,-0.37784906801819945
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2012,66.0,263.22732413782495,0.7162622809410095,0.00013140897112976993,266.62078279137626,0.7362166613975147,0.19311870392176358,274.93716970502544,274.8107218564919,274.6028438462485,274.5717317204134,-71501631.83333333,95625.61739796506,282835558.2781779,268.01742846999673,0.03551471474611034,-0.7544736278286451,-0.5205652704853232
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2013,74.0,264.29793840868723,0.7458420395851135,0.0001648725790133308,268.31779010170936,0.7575079135895589,0.24870471475799452,275.32647427406545,274.94414553579605,274.1073116530491,273.13076248154704,-58307140.333333336,95902.32385031809,305532561.33709717,269.48972876217607,0.035503003431347636,-0.539651466013883,-0.440140575126518
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2014,66.0,266.0271646320138,0.6407528519630432,0.00016246327114954176,269.12894894951427,0.7153633793256128,0.1986792126050234,275.7476926726069,275.56476292066515,275.163305080175,274.7300585517218,-72830521.66666667,95677.18003494099,280666984.75716144,270.5028338518662,0.04794328998027305,-0.7424592286106731,-0.6057530841672354
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2015,61.0,266.05812558583744,0.6251149773597717,0.00016950545310344658,269.2860822485787,0.7242993877678322,0.19466439445874537,276.5651920109239,276.30529425070534,275.781772973489,275.3370978660929,-70356499.5625,95623.69284781725,291171957.09472656,270.8206366735222,0.04109076578874138,-0.6726551498113323,-0.4235035205728203
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2016,73.0,267.40651666868484,0.5988951921463013,0.00012939689069414192,270.6087817642709,0.6674975773192294,0.13274565929978138,274.86985503373205,274.8867836532892,275.12347382025206,275.7468693648154,-78537865.33333333,95585.51333717462,277403266.29626465,271.69130125071905,0.04985830491622748,-0.7159051489164304,-0.5368103805031749
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2017,72.0,266.1130469866551,0.6608760952949524,0.0001734798932602217,268.957031459954,0.7726695431298128,0.23601210164950556,276.0994379720583,275.6896057859666,274.5502854619015,273.0359450114915,-76023935.83333333,95777.71040211676,296137811.0293986,270.4171156924746,0.044003416870868506,-0.6907189835761365,-0.32413022153169796
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2018,70.0,266.78827793394305,0.6045153141021729,0.0001597164256059817,269.6013090533392,0.7671142689216094,0.265084128925918,275.9191509460992,275.8185303624446,275.6676153039419,275.44192101910244,-70538395.0,95810.2117125225,281255065.26881915,270.9743188503639,0.048149206903847976,-0.5638618602560311,-0.30748335013700484
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2019,62.0,267.6001162082675,0.5855635404586792,0.00016446947736084146,270.7155001523003,0.7604312687283147,0.2082585996441272,277.4935281874031,277.2275874584684,276.6196534564581,276.0952991640716,-75144372.0,95798.90807928272,284744003.65684,272.1778364043489,0.04739622605717327,-0.5848025247864114,-0.36670854853335494
Russia,West Siberia,Nadym_West_Siberia ,65.314861,72.864194,1992,190.0,262.58413508350435,0.7865375280380249,0.00023148799519523192,265.65312070601004,0.7631470784221421,0.37408170554309156,274.93759011370685,274.6608273550208,274.2973708336626,274.3785519539723,-56300318.166666664,101018.45473273436,256834839.35762534,265.9981661807414,0.04740422035628811,1.0257547720172167,0.3150371366380266
Russia,West Siberia,Nadym_West_Siberia ,65.314861,72.864194,1993,190.0,265.46454058589944,0.7702534198760986,0.0002255667659722207,267.9904727913735,0.7787335524198483,0.4366347339458892,275.3376056853161,275.0697641120264,274.6056094142271,274.3691020968506,-59966462.666666664,100945.92993095412,271442857.3434245,268.55718106101614,0.04511062032805343,1.5351914717836639,0.5455518145628564
Russia,West Siberia,Nadym_West_Siberia ,65.314861,72.864194,1994,190.0,263.5547134536874,0.7769133448600769,0.00015906484824301518,266.4108665775289,0.7663835084261311,0.30266561226585165,275.39850655505836,275.08677155774166,274.58908425612054,274.3678367475699,-60493754.166666664,100988.60620926303,242500186.04459634,266.9257137001283,0.047528583166103644,0.3702953556769027,0.900064495225717
Russia,West Siberia,Nadym_West_Siberia ,65.314861,72.864194,1995,190.0,266.93147605772134,0.6041970252990723,0.00018931109519247148,270.01808705863374,0.7723348900042494,0.24012492893295176,276.14031905042657,275.8012651845159,275.16863223958245,274.79668805335933,-70039515.16666667,100869.2801365402,247011361.52870688,270.3979837978796,0.04944909604492379,1.6014945887775631,0.5426996140731115
Russia,West Siberia,Nadym_West_Siberia ,65.314861,72.864194,1996,190.0,265.4405294806024,0.7539086937904358,0.00022831173764149382,267.8905160929292,0.7396364926235964,0.3102369735391513,274.64458402196885,274.42606947921496,274.18172009454565,274.35254355977787,-53591677.0,101294.50775775519,250710875.97625732,268.37476115781516,0.04308695764984508,1.4844825649095232,0.38153710708231464
Russia,West Siberia,Nadym_West_Siberia ,65.314861,72.864194,1997,200.0,263.6098570242008,0.6274219751358032,0.00019338089533380365,266.3317272502014,0.7708127656270262,0.26567768019444915,275.30447525806363,275.02309193458547,274.51771064905364,274.2370039572059,-61535893.0,100844.72564314638,234203705.82314047,266.86453026332714,0.05202521934229173,1.081650470320805,0.5084605325975401
Russia,West Siberia,Nadym_West_Siberia ,65.314861,72.864194,1998,200.0,261.36728932794443,0.8519184589385986,0.00026042467658920614,264.05092096487436,0.7774856874124451,0.4188269054427817,275.0084821138474,274.7185796503078,274.3004602389442,274.2177882029347,-54084953.333333336,101004.55861359503,257427271.8186849,264.6431364072551,0.04657248011070022,0.9636355157854471,0.04176612967521307
Russia,West Siberia,Nadym_West_Siberia ,65.314861,72.864194,1999,200.0,263.36636950741814,0.8706511855125427,0.00023558313097918595,266.03184286157597,0.7553695132370634,0.3892307261310557,274.2424834493525,273.98331822195763,273.6768672251787,273.76841375241,-48811140.333333336,101207.070877857,241962718.29947916,266.4413411926707,0.042324131590376325,0.49255615979901024,0.49592091644363706
Russia,West Siberia,Nadym_West_Siberia ,65.314861,72.864194,2000,200.0,263.6388952401072,0.7076144218444824,0.00021888191383124056,266.95594771825273,0.7591307734247731,0.23543500311318777,275.33182899738495,274.87657919108625,274.0541714804313,273.5994225037907,-64272968.833333336,101200.48462003679,266456419.30124918,267.28726984168514,0.031209734324718852,0.12244504991005167,0.7397794384750435
