MainRegion,Region,Location,Latitude,Longitude,Year,ALT_Max,dewpoint_temperature_2m,lake_ice_depth,skin_reservoir_content,skin_temperature,snow_albedo,snow_depth,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,surface_latent_heat_flux_sum,surface_pressure,surface_solar_radiation_downwards_sum,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2006,64.0,264.06774629727835,0.6456933617591858,0.00017426713235627967,265.91821298919086,0.7680946533743848,0.8051824306338937,274.6550876579099,274.56368377661215,274.36794862444845,274.14330009841166,-53274119.333333336,86869.95306226263,357747807.03971356,268.2127996803775,0.061588806819609467,-0.29166237336211,-0.42563642118368405
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2007,80.0,264.30083847565953,0.6299872994422913,0.00019121871358932928,265.77464954147445,0.7848175878267604,0.5957002393986549,274.9228637689005,274.8347990873181,274.63980541306154,274.49916365628434,-49611928.333333336,86605.80408548335,322916894.33658725,267.71631971634093,0.07656791275867232,-0.4061299499741673,-0.5086562623173368
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2008,70.0,265.3185854951133,0.6421478390693665,0.00020046092399317694,267.4969127618844,0.7956253159298118,0.858548173286395,275.6499184859814,275.55416954842275,275.32617500134893,275.07680240995984,-53026406.333333336,86850.32464266435,346084065.3197225,268.9276257546366,0.09155830987168478,-0.47655798397218224,-0.45228917656013384
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2009,72.0,263.82954591949516,0.6300716996192932,0.00018685789823972098,266.0151311734041,0.7824255498832232,0.849911318543137,275.4195459947099,275.3565559677672,275.24725173160596,275.1800497852102,-60634291.666666664,86817.73762513511,368686903.4788208,268.0473719555437,0.06778135575986817,-0.41016774229688796,-0.5500810480886891
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2010,71.0,264.0111155442439,0.6549013257026672,0.00018594279173328614,266.3981853703546,0.7922255122390983,0.6920729564712974,275.61860313825304,275.5456616779219,275.4274879137227,275.36279435996454,-59010373.5,86804.0371043403,355601166.89713544,267.9085975998517,0.07818603946333506,-0.36569195156909035,-0.5094374764462057
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2011,69.0,263.9428657502236,0.6625702977180481,0.00020224473953061413,265.47159732329317,0.7888523104370281,0.8848599417133531,274.9889925615437,274.9354928262731,274.8322609307396,274.7647145830582,-46350400.333333336,86531.22495368558,335856611.6872101,267.4483178660087,0.08537005096242793,-0.39846687909405815,-0.474812403489378
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2005,65.0,263.82234334443535,0.6846471428871155,0.0001636393147931304,265.0261121443421,0.7984624281802831,1.1611655520953341,273.48277811085654,273.39148931375115,273.1196164470827,272.87212094627847,-31893562.333333332,84786.4519567242,340541238.5315755,267.30746708392365,0.11703288480396996,-0.2581642310050979,-0.3296015759054803
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2006,52.0,263.30174794317537,0.6939438581466675,0.00013970468847555073,264.23380861856117,0.772272832126295,1.149376433008379,273.618289635649,273.5205882091208,273.2011456777057,272.81697821224844,-39561125.166666664,84910.93173049742,358845067.03971356,267.1829259773146,0.07796653773555325,0.0510890316080164,-0.12365328241384443
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2007,59.0,263.6457636352448,0.6764904856681824,0.0001569609194459881,264.43468042615945,0.7931586355861087,0.8097982307326003,274.3181526116573,274.2046418692354,273.9050045264298,273.5607101410928,-37497233.166666664,84655.28788337974,326037794.1699206,266.7818349577539,0.09622695946324278,-0.1151292843951119,-0.23232187444255467
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2008,52.0,264.57142042888387,0.6848351955413818,0.00016317249708580853,266.1206515004165,0.7942273605676751,1.2077114224821883,274.7692817589234,274.66516316993835,274.40730157620834,274.12042246892094,-37258021.0,84904.48880809508,347820821.8197225,268.0048723384682,0.11133185026916988,-0.16070764271844548,-0.18664612620412083
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2009,61.0,263.11907323934776,0.6723882555961609,0.0001553885410612131,264.55875954114043,0.7828386351341557,1.2022068467069391,274.4831647736035,274.4183147849148,274.25813401244693,274.09130362003896,-43702244.5,84866.20577963031,365785138.1454875,267.02092014491956,0.08660567666726227,-0.1303260974055733,-0.2954301437901889
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2010,62.0,263.32928364606494,0.692937433719635,0.00016187455120141505,265.0189418914803,0.7908981228794408,1.0031446429238138,275.10053048472827,275.00824628021144,274.7995532686138,274.6020798632992,-45394550.5,84851.2055412536,357817726.06380206,266.96422452507903,0.09493883384829142,-0.05369889443010006,-0.2354837212704579
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2011,68.0,263.22728705839563,0.7088571190834045,0.00016307948689057693,263.85756905985926,0.7924214443974903,1.2692480521878402,274.15823390965653,274.12543376999355,274.0678066994188,274.0244481976762,-31574450.333333332,84581.31516799262,338876467.1872101,266.43345039001116,0.10427671754922437,-0.10126208181515718,-0.21878907619955637
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2012,55.0,263.8831865825617,0.6523677706718445,0.00014947289745618225,265.33837962346433,0.7777709333606779,1.034343582849216,274.4789704529026,274.3912755638689,274.1757943609867,273.94376979414045,-43224687.333333336,84991.64745013208,362221997.94484454,267.66738799262174,0.09297035006526382,-0.00859460230197403,-0.20970906809138726
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2013,60.5,264.5170483317223,0.6184363961219788,0.0001527571808123959,266.2776245217373,0.7722728776960247,1.1018905827160437,274.7847720759581,274.7091642120955,274.5318836798255,274.35556716331746,-44211345.166666664,84886.14716167668,341495991.33709717,268.0964163209091,0.10279644249179724,-0.18305371550264202,-0.20255066468474972
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2014,66.0,264.8371322840061,0.6315030455589294,0.00015550400903771144,266.5106161850714,0.7941461807470066,0.9802292851950859,275.6688164266105,275.57218595355175,275.3165439593383,275.0133605044009,-47020340.166666664,84770.24316031435,342854364.0904948,268.1064181291766,0.10452147352693537,-0.13293328079897138,-0.27510166518475376
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2015,61.0,263.4240791521782,0.6781824827194214,0.0001661194236937959,264.3996253783599,0.7721260010168646,1.153627478773225,274.0246227196977,274.0024581608623,273.9815915670873,273.99476973521746,-32989904.333333332,84899.54258940073,344066577.59472656,266.805214913092,0.08256979951718198,-0.11773745643312278,-0.24373665090982854
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2016,70.0,263.4413204292793,0.7353675961494446,0.00016211258189634752,264.6002737239948,0.7856570245618211,0.9282064357794185,275.04381481719406,274.93252780559163,274.6454991606568,274.36490199038326,-42791746.5,84660.39707257507,351614441.29626465,267.06468167795714,0.08480134661833905,-0.015217844979265925,-0.24319528132432752
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2017,61.0,264.5777182094675,0.6754812002182007,0.00015672791054919627,265.43018735078516,0.7743859358301015,1.38079341218463,273.8235479906204,273.78427086223985,273.71596544875405,273.6706411674622,-30394326.0,84719.88865379155,346615539.19606525,267.65261956472244,0.12220927553856005,-0.2698721825839982,-0.25667656595607447
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2018,71.0,264.18492747784717,0.6583927273750305,0.00013846256430822746,265.2887124929926,0.7622442750968226,1.3501588385510839,273.2870232175287,273.2353449521201,273.13045108324434,273.1038290411117,-31442009.666666668,84699.40433338357,352612683.1021525,267.58899715383785,0.10663859537966343,-0.06590354170489379,-0.21194293581090462
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2019,59.0,263.45163001556773,0.6467901468276978,0.00015562054397384752,264.2259967292896,0.7849329235773889,1.3238353179082627,273.47611905134335,273.3998853902236,273.1759027126605,272.9210929909182,-31127519.5,84559.22698795953,344795208.65684,266.8326118750832,0.10905737388010965,-0.10114738843580993,-0.2797697453874536
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2020,65.0,263.6641126202529,0.6762274503707886,0.0001591086379845439,264.65430229281935,0.7791332511162623,1.0721989176955313,273.70868914895357,273.61249797592023,273.3787670844477,273.11369604878945,-38630176.833333336,85262.09926034632,358651559.8263957,267.47705194361254,0.09094609396996016,-0.03605786683161807,-0.281465691397542
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2021,59.0,264.1910788189045,0.644516110420227,0.00015817849041188631,265.9233817346838,0.7913851128114454,1.0204185679862678,275.01948979629714,274.91380272962715,274.6303629024543,274.2931175408947,-44967870.166666664,85259.12400678643,352208357.1972453,267.87352720174914,0.10393397349146187,0.06826546502400226,-0.2558499205072273
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2022,57.0,265.1427537678777,0.613494336605072,0.00015752795925686575,267.0552980650609,0.7956376067606087,1.1022180492468183,275.6978645114936,275.6087848849947,275.41448947305787,275.2211705484861,-47940524.333333336,85149.35685523665,366801540.9319661,268.832804081761,0.11336474113330978,0.007055006430435551,-0.17733154365823708
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2012,128.0,261.06458675072133,0.8673582077026367,0.00019130459947682907,263.5653428048191,0.7028989971054846,0.21847302189265402,273.2783754829639,273.09689142637313,272.7011278599168,272.2896904678696,-50555752.166666664,89258.07795045649,321731337.61151123,266.2530861469516,0.07162920005960534,0.13160591802593904,-0.12982809918100055
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2013,91.0,261.67170108783205,0.885967493057251,0.00019870870340539848,264.1150025217418,0.7200055425922747,0.2359300602009362,273.67983210250816,273.44471210382727,272.89930242222925,272.379980270548,-54291866.666666664,89231.43199937296,337693819.00376385,267.09158304387097,0.05355250058868292,0.16562325737570552,-0.10729305765102455
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2014,115.0,261.7079863848143,0.8443874716758728,0.0001769090327239521,264.43616939495604,0.6976577448303697,0.18111544920124886,274.20261375213937,273.99000592580074,273.5336859486131,272.7306853418363,-63308475.0,89360.53789731085,347175204.0904948,267.6167490585853,0.05757232969500681,0.2548619741650547,-0.03304626804037822
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2015,112.5,262.5823754076177,0.8685667514801025,0.00018827112562945524,265.27205259807687,0.7137597587475253,0.2210092477168539,274.40427695715215,274.14172959194224,273.49728845502153,272.8531211040801,-64246105.166666664,89377.68719065521,361385913.4280599,268.37805128764086,0.045574984644440285,0.22504258865122095,-0.053177416967814604
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2016,108.333333333333,261.2284228058429,0.9086083173751831,0.00019191238159044528,263.82946767480706,0.7286783829183449,0.22501722955096712,274.24861274875883,274.08524820031477,273.7479282967609,273.27160237039294,-56396110.666666664,89358.39507524263,335153639.46293133,266.86619814598816,0.04748107175867222,0.18575519604895185,-0.11874997567893285
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2017,105.0,262.15587012941955,0.9082638621330261,0.00020782772847757262,264.6251083496874,0.7120414978714399,0.21223941821859935,274.3926546816778,274.19274371908597,273.7610487747119,273.3978051038707,-60253618.5,89346.1728903827,336274587.0293986,267.9021760290445,0.052742115929560164,0.25619938599639097,-0.10629918190766204
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2018,101.11430785124,261.8123204184954,0.853439211845398,0.00019304535241537196,264.6279934965602,0.721168442011734,0.20157353091431185,274.30890267875174,274.1581620540812,273.89558096874447,273.5985941862893,-60572896.0,89325.63343711289,341456693.43548584,267.55993404536144,0.05737422895160608,0.17775198779586923,-0.07138519232886341
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2019,96.8571625344353,261.8940240798295,0.8562947511672974,0.00016692341700320887,265.02959790038943,0.7330686625430843,0.18842265488324586,274.31808744304965,274.09359557517547,273.6005776486273,273.24715749290056,-65449779.166666664,89306.18626215307,356828047.99017334,267.9640282336468,0.03836294345931357,0.2590611554057876,-0.05521195832449821
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2020,92.1714359504132,263.7461637996534,0.8380057215690613,0.00018064077273723328,266.30540982077724,0.7362749844586919,0.21377854206376104,275.08884557537294,274.85605356764484,274.32407857964205,273.7851412202747,-60505082.833333336,89933.41429260955,336214536.159729,269.0316986753066,0.05283606315495485,0.13300978314956116,0.00487858391768733
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2021,87.0,262.2402010658533,0.868646502494812,0.0001790103814125132,265.2014044666803,0.7294121313774661,0.22717348936373594,274.57839869667515,274.45616226355395,274.3185584954097,274.1689183416251,-58933044.333333336,89822.94135749688,331854991.8639119,267.6254561465559,0.05905346784022628,0.10827329297290765,-0.03414036195485495
Russia,Central Siberia,Chara Most,56.906264,118.28067,2012,80.0,262.02483171430134,0.8374374508857727,0.00025706895790647007,264.638999389171,0.7221474492362779,0.19816633259140656,273.63506783131726,273.40420029669116,272.85702228141264,272.37712191955285,-57394064.5,92710.13794857683,319580852.44484454,267.31284683417147,0.06710982874376843,-0.03851689246324263,-0.47470009448007894
Russia,Central Siberia,Chara Most,56.906264,118.28067,2013,59.5,262.7420289200633,0.8599779009819031,0.0002555657911427061,265.14152919340705,0.7234984898449192,0.22047384912842752,274.3379160078989,274.08386864734604,273.4823864286681,272.688550764893,-60935496.5,92665.53582068418,334654693.83709717,268.2816993316259,0.04929126767614248,-0.007027852972440087,-0.40692582229900376
Russia,Central Siberia,Chara Most,56.906264,118.28067,2014,79.0,262.7318605408854,0.8124486207962036,0.00022919491487538522,265.4594042101092,0.7008633388555747,0.16387165002518492,274.6840013942818,274.4547044753621,273.94495209516725,273.1908440539731,-69184409.83333333,92794.64762059982,344599910.25716144,268.80139320549813,0.052455832838992876,0.08218261409226,-0.3458956131849258
Russia,Central Siberia,Chara Most,56.906264,118.28067,2015,78.8313008130081,263.5780020032407,0.8359212279319763,0.00024972087753716337,266.3542855479648,0.7102858760654365,0.19062639253703906,274.78479658436663,274.5440580357543,274.00077017055963,273.3815019355574,-70602823.83333333,92798.59396708889,357600213.59472656,269.5256245724352,0.04244546139695989,0.04676623156853433,-0.386994830370814
Russia,Central Siberia,Chara Most,56.906264,118.28067,2016,78.3333333333333,262.4055124300242,0.8743579983711243,0.0002649173880465498,264.83247618649693,0.7324297258228522,0.19115586617730315,274.3878179258859,274.1877987122185,273.7310137486048,273.365481651871,-63159085.166666664,92801.53555579204,330520231.79626465,268.12254750859734,0.04603298560619814,-0.0065595686513050715,-0.39858443360255896
Russia,Central Siberia,Chara Most,56.906264,118.28067,2017,75.3333333333333,263.2390929259911,0.8751830458641052,0.0002594436468776836,265.80200924321963,0.7109879397007157,0.19007662115375387,274.69216790625336,274.5096899604162,274.1678615352078,273.8034742896153,-66040796.166666664,92774.27306532724,332607191.5293986,269.1408064810809,0.04934663054827482,0.07477255423645006,-0.39748410862838884
Canada,Canada,Teslin,60.44943,-133.52016,2008,100.0,266.01122020907985,0.5817164182662964,0.00021324709927779002,268.6636080504259,0.7569691560282447,0.37815769692018913,275.2554141660814,275.17979306806933,275.02433388477465,274.9295354022205,-53964732.833333336,90941.51517393881,304217655.15305585,269.928872096651,0.05265221618486571,-0.11143271091699121,0.5176218495055919
Canada,Canada,Teslin,60.44943,-133.52016,2009,100.0,265.9803668933916,0.6019378304481506,0.00021463712870649948,269.5182457883645,0.7816359157773044,0.4314105537650243,276.1879572829282,276.09951622816135,275.93131858844725,275.79930574467494,-53154793.333333336,91073.98227972632,328330160.6454875,270.73161935883587,0.04434439716872488,-0.1477106178273803,0.3232689585513193
Canada,Canada,Teslin,60.44943,-133.52016,2010,100.0,267.18389092009716,0.5327603220939636,0.0002014619235571186,270.4925818846482,0.7581868496236592,0.3024089937589339,276.13151583914504,276.0679820819486,276.00049410122296,275.989723477178,-57186085.166666664,90857.07219351934,327398164.23046875,271.7388318916172,0.041056883171850224,-0.20239462814455775,0.3912449634539061
Canada,Canada,Teslin,60.44943,-133.52016,2011,100.0,266.3601853159675,0.6135666370391846,0.00020729976552496455,269.0653335750174,0.7642646562159926,0.31892659645842336,275.37043168614764,275.31402455542883,275.2520124359817,275.25458014903774,-54663022.666666664,90831.49146727579,312353591.35387677,270.4102060612283,0.04457157561745214,-0.0969290262443923,0.5038664714117408
Canada,Canada,Teslin,60.44943,-133.52016,2012,100.0,265.6936467943285,0.5915427803993225,0.00020556197598139452,268.55587218156563,0.7386495086287596,0.3636468584564125,274.94867915671654,274.93980775046043,275.00823806259905,275.0297447178718,-52347530.5,90910.51444470936,310502629.94484454,269.7816993761508,0.045724534048073195,-0.1853173912511996,0.45135719916552186
Canada,Canada,Teslin,60.44943,-133.52016,2013,100.0,267.6986867815831,0.6214808821678162,0.00020689343121827906,270.62446362256475,0.7769879923214337,0.32649752865433385,275.6441266907993,275.47949898070823,275.10871943585556,274.8444620473817,-56072310.666666664,91185.16119430812,321243387.33709717,271.8307933976044,0.0504609132140752,-0.08151318839328203,0.3773512874516454
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2008,98.0,267.2811292843741,0.4791624844074249,9.378838645496817e-05,269.767228830755,0.7737182151670631,0.23683868396887742,274.8706259213866,274.715607299081,274.4261462731095,274.35486787346275,-47957135.333333336,101028.91766230034,268222346.3197225,270.1768673951461,0.046073112615676,-0.2500461976165624,-1.5518752416272064
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2009,77.0,268.2408905419052,0.5168813467025757,8.98151380302587e-05,270.59898471867683,0.7723122619894873,0.3279013083399838,274.84100275700524,274.75969853920424,274.67055088368915,274.53837040470904,-50519136.333333336,101049.11567919723,271288569.9788208,271.00173166373173,0.05729382227497215,-0.5931738864609478,-0.9676844112924757
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2010,75.0,268.38786795744005,0.4624888002872467,9.758604552458833e-05,270.92303824635525,0.7487366424524087,0.14550378229415015,274.9737725685757,274.7384942014951,274.1633894614218,273.84360996393406,-48748631.833333336,100882.66640301542,257637001.3971354,271.1576173938893,0.047330737695747395,-0.3089945379085743,-1.5311629414853432
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2011,79.0,268.5029051698298,0.4617253243923187,0.00010320437858448659,270.6468040698582,0.7661703479108927,0.3000349582269099,275.29016791489124,275.1560531916157,274.9018558811706,274.73662648021127,-49555164.666666664,100764.04606810358,260362403.18721008,271.263987458446,0.05985389982229439,-0.5385478901120966,-0.6996682376221374
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2012,87.0,266.56047278053063,0.5967830419540405,9.614734386350944e-05,268.9285686806215,0.7480567437331532,0.3468860045836037,274.74928365395317,274.6900462726224,274.6567278622825,274.6386259904039,-49424003.666666664,101040.6740128252,274516526.7781779,269.3276155948895,0.05046161381247908,-0.205217193214962,-1.9576752962453625
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2013,85.0,269.1390237746089,0.5167504549026489,9.505957923607016e-05,271.6211418448668,0.7580477023210149,0.2672308202204108,275.2957319039496,275.1644954861095,274.90602329246906,274.71328288889475,-49951660.166666664,101177.4196380485,263284637.50376382,271.7576529358857,0.06347532663046085,-0.4747086807693774,-0.8160563158953856
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2008,82.0,266.2616578768894,0.5680996775627136,0.0001407961939901503,268.9539304656151,0.7793724685994537,0.2772268980890064,275.64684498126707,275.5848702991544,275.5330260861187,275.5299965602547,-61094786.0,100094.57242054511,265931504.65305582,269.72136564447084,0.04668984125428525,-0.5531337070616351,-0.6585686059130808
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2009,76.0,267.53299472928154,0.5860556364059448,0.00015059505755574216,270.26063328397663,0.7792526870869313,0.31594866316235903,275.6579697043482,275.5323943432982,275.2939032021959,275.1084504669163,-63278650.333333336,100152.52428188112,280610981.8121541,270.98010460772514,0.05636825030681406,-0.7311839045187704,-0.3959968438610768
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2010,67.0,267.3576234046012,0.5611774325370789,0.0001504477446418453,270.0302991860555,0.7540653859740903,0.18629633051723646,275.6427467084415,275.49142726316944,275.15388707410233,274.8839569940606,-57911781.166666664,99949.709479639,255511020.8971354,270.6751348379225,0.05038732969329137,-0.6186344793439928,-0.6741173979924348
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2011,68.0,267.7385651291506,0.5363650321960449,0.0001491369604225105,270.37660540110176,0.7690521491043883,0.24551990233624954,275.66171507880557,275.5534360189083,275.3459322603922,275.20394596626255,-62215452.833333336,99884.12456539407,258715562.35387674,271.1808270992039,0.05203319176600344,-0.8967784564516754,-0.23728666134708923
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2012,68.0,265.5732813436336,0.6383498907089233,0.00013463566487134228,268.62483207254894,0.7644793328914558,0.26264357519096737,275.0389788860788,274.97144669701254,274.9298312669061,274.8822016666754,-63541491.666666664,100077.97784063798,269942532.94484454,269.3468807174765,0.055600136447382674,-0.573839109658419,-0.9015017905357531
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2007,223.0,260.9176754480174,0.8268125653266907,0.0001899232830309277,266.1122659541332,0.7214227088707506,0.16667346449756118,275.19123582856645,274.7151188855978,273.8132902181725,273.0616118040075,-74811534.66666667,99820.87110283911,325597496.83658725,266.59511743074876,0.026105415981296787,0.5067255106659386,-0.13404279512835354
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2008,218.0,260.9758814704249,0.8189391493797302,0.00018818679198571138,266.27423538657405,0.7229310878647306,0.13783226869694948,274.6860249957563,274.1571892399588,273.2526468835164,272.7812211025622,-65096823.666666664,99880.73772059557,326524165.48638916,266.6628536495954,0.025126651529204125,0.3334116780624811,-0.029377700006525218
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2009,215.0,259.2332076710347,0.8428031206130981,0.0001936820656697632,264.9667779152539,0.6913228851858921,0.10018132228170935,273.79903288134983,273.22619573044113,272.25060488006164,272.18867201880397,-59181919.5,100053.53450253524,323911799.1454875,265.3473512453641,0.021096841028699426,0.376368077896646,-0.2678227284781089
