MainRegion,Region,Location,Latitude,Longitude,Year,ALT_Max,NDVI,EVI
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2012,60.5,567.9130434782609,172.52173913043478
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2013,66.0,677.0869565217391,262.0
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2014,61.0,558.0434782608696,105.0
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2015,70.0,465.39130434782606,145.6086956521739
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2016,61.0,709.7826086956521,225.2173913043478
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2017,71.0,592.7391304347826,206.2608695652174
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2018,59.0,185.8695652173913,19.52173913043478
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2019,65.0,333.5217391304348,116.43478260869566
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2020,59.0,486.69565217391306,174.2173913043478
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2021,57.0,538.4347826086956,187.47826086956522
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2011,128.0,3338.391304347826,1667.8260869565217
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2012,91.0,3032.2608695652175,1568.5217391304348
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2013,115.0,2716.7391304347825,1435.9565217391305
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2014,112.5,2990.608695652174,1471.0869565217392
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2015,108.333333333333,2965.391304347826,1449.8695652173913
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2016,105.0,2672.8695652173915,1255.4782608695652
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2017,101.11430785124,3104.782608695652,1469.1304347826087
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2018,96.8571625344353,3014.8260869565215,1476.4347826086957
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2019,92.1714359504132,2989.913043478261,1450.9565217391305
Russia,Central Siberia,Chara Belenky,56.76038,118.18903,2020,87.0,2645.7391304347825,1216.5652173913043
Russia,Central Siberia,Chara Most,56.906264,118.28067,2011,80.0,2934.782608695652,1396.6521739130435
Russia,Central Siberia,Chara Most,56.906264,118.28067,2012,59.5,2819.304347826087,1333.2173913043478
Russia,Central Siberia,Chara Most,56.906264,118.28067,2013,79.0,2797.6521739130435,1387.5217391304348
Russia,Central Siberia,Chara Most,56.906264,118.28067,2014,78.8313008130081,2859.4347826086955,1345.4782608695652
Russia,Central Siberia,Chara Most,56.906264,118.28067,2015,78.3333333333333,2919.391304347826,1347.4782608695652
Russia,Central Siberia,Chara Most,56.906264,118.28067,2016,75.3333333333333,2695.9565217391305,1305.9130434782608
Canada,Canada,Teslin,60.44943,-133.52016,2007,100.0,3420.0,1422.391304347826
Canada,Canada,Teslin,60.44943,-133.52016,2008,100.0,3389.608695652174,1500.304347826087
Canada,Canada,Teslin,60.44943,-133.52016,2009,100.0,3047.304347826087,1435.0
Canada,Canada,Teslin,60.44943,-133.52016,2010,100.0,3532.9565217391305,1569.9130434782608
Canada,Canada,Teslin,60.44943,-133.52016,2011,100.0,3353.478260869565,1412.695652173913
Canada,Canada,Teslin,60.44943,-133.52016,2012,100.0,3431.086956521739,1558.5217391304348
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2007,98.0,1930.2173913043478,944.5652173913044
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2008,77.0,2071.2608695652175,970.0869565217391
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2009,75.0,1953.608695652174,941.8260869565217
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2010,79.0,2183.8695652173915,1101.8695652173913
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2011,87.0,1823.7391304347825,965.2608695652174
Alaska,Alaska Interior,Chevak,61.52786,-165.61778,2012,85.0,1920.9130434782608,853.7826086956521
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2007,82.0,2748.478260869565,1711.8260869565217
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2008,76.0,2357.3478260869565,1383.695652173913
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2009,67.0,2863.0434782608695,1696.304347826087
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2010,68.0,2919.478260869565,1678.2608695652175
Alaska,Alaska Interior,Marshall,61.87901,-162.05759,2011,68.0,2505.217391304348,1461.3478260869565
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2006,223.0,2587.304347826087,1303.0
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2007,218.0,2802.2272727272725,1481.2272727272727
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2008,215.0,2876.909090909091,1513.3636363636363
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2009,221.0,2571.6521739130435,1380.1739130434783
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2010,220.0,2688.391304347826,1409.2173913043478
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2011,221.0,2831.681818181818,1499.8636363636363
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2012,223.0,2644.590909090909,1430.0
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2013,220.0,2675.086956521739,1368.608695652174
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2014,220.0,2471.2608695652175,1309.4347826086957
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2015,222.0,2620.4347826086955,1394.9130434782608
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2016,224.0,2816.5454545454545,1495.8636363636363
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2017,225.0,2653.318181818182,1445.409090909091
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2018,225.0,2571.3478260869565,1356.0869565217392
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2019,227.0,2436.6521739130435,1313.3478260869565
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2020,227.0,2553.181818181818,1359.8636363636363
Russia,Central Siberia,Tuymada (Yakutsk region),62.0133,129.65683,2021,225.0,2236.0434782608695,1181.304347826087
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2007,100.0,2863.2727272727275,1733.9545454545455
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2008,100.0,2439.913043478261,1434.7826086956522
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2009,86.0,2561.5652173913045,1551.1304347826087
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2010,0.0,2571.2608695652175,1497.1739130434783
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2011,50.0,2509.4347826086955,1476.9130434782608
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2012,100.0,2556.090909090909,1540.5454545454545
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2013,100.0,2817.7727272727275,1702.2727272727273
Alaska,Alaska Interior,St_Mary,62.04755,-163.23412,2014,100.0,2886.695652173913,1683.9130434782608
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2006,155.0,2882.7727272727275,1383.1363636363637
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2007,147.0,2515.5454545454545,1037.2272727272727
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2008,145.0,2716.818181818182,1146.3636363636363
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2009,144.0,2687.9545454545455,1177.5
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2010,147.0,2693.2727272727275,1226.0
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2011,152.0,2880.818181818182,1317.0
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2012,152.0,2434.909090909091,1165.590909090909
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2013,155.0,2793.7272727272725,1317.3636363636363
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2014,148.0,2600.1363636363635,1300.7272727272727
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2015,148.0,2616.7727272727275,1332.0
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2016,144.0,2422.7272727272725,1227.3636363636363
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2017,146.0,2357.7272727272725,1200.0454545454545
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2018,153.0,2506.681818181818,1259.8636363636363
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2019,157.0,2362.6363636363635,1185.5
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2020,158.0,2386.0454545454545,1219.5
Russia,Central Siberia,Neleger (Yakutsk region),62.31618,129.49952,2021,145.0,2343.8636363636365,1205.3636363636363
Canada,Canada,Beaver_Creek,62.3377,-140.83835,2008,61.0,2639.9545454545455,1261.5454545454545
Canada,Canada,Beaver_Creek,62.3377,-140.83835,2009,69.0,2910.409090909091,1329.2272727272727
Canada,Canada,Beaver_Creek,62.3377,-140.83835,2010,62.0,2787.0454545454545,1317.9545454545455
Canada,Canada,Beaver_Creek,62.3377,-140.83835,2011,85.0,2869.318181818182,1349.1363636363637
Canada,Canada,Beaver_Creek,62.3377,-140.83835,2012,85.0,2914.5454545454545,1383.7272727272727
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2007,112.0,3099.4545454545455,1617.1363636363637
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2008,110.0,2573.318181818182,1331.7272727272727
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2009,110.373388203018,2819.090909090909,1465.5
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2010,111.559945130315,2984.9545454545455,1609.7727272727273
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2011,113.659259259259,2940.090909090909,1564.4545454545455
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2012,116.770919067215,3094.409090909091,1681.3181818181818
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2013,120.99451303155,2584.7272727272725,1308.6363636363637
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2014,126.42962962963,2862.909090909091,1493.0454545454545
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2015,133.17585733882,3005.7272727272725,1530.3181818181818
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2016,141.332784636488,3268.818181818182,1692.0
Alaska,Alaska Interior,Tanada_Muskeg,62.51667,-143.3667,2017,151.0,2912.7272727272725,1502.8636363636363
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2007,85.0,3356.681818181818,1862.2727272727273
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2008,87.0,2582.8636363636365,1394.5454545454545
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2009,84.5,3123.7727272727275,1696.7272727272727
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2010,82.0,3158.5454545454545,1750.2272727272727
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2011,82.22351797862,3064.090909090909,1669.5
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2012,83.0035633300939,3137.090909090909,1769.5
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2013,84.5043731778426,2831.590909090909,1559.4545454545455
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2014,86.8901846452867,3104.0454545454545,1654.2272727272727
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2015,90.3252348558471,3423.181818181818,1799.7727272727273
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2016,94.9737609329446,3725.4545454545455,1924.590909090909
Alaska,Alaska Interior,MentastaFen,62.55,-143.3667,2017,101.0,3214.9545454545455,1675.3636363636363
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2007,100.0,2754.6666666666665,1489.7142857142858
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2008,100.0,2504.6363636363635,1225.0
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2009,100.0,2678.285714285714,1361.2380952380952
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2010,100.0,2697.7619047619046,1426.904761904762
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2011,100.0,2271.0,1307.6666666666667
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2012,100.0,2575.7727272727275,1413.1818181818182
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2013,100.0,2730.3333333333335,1483.2857142857142
Alaska,Alaska Interior,Emmonak,62.78478,-164.52623,2014,100.0,3020.090909090909,1593.0454545454545
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2007,100.0,2828.190476190476,1444.047619047619
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2008,100.0,2739.6190476190477,1239.4761904761904
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2009,100.0,2730.1428571428573,1329.3333333333333
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2010,100.0,2785.0,1348.857142857143
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2011,100.0,2352.9523809523807,1180.7619047619048
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2012,100.0,2748.9523809523807,1352.047619047619
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2013,98.25,2701.5714285714284,1371.5714285714287
Alaska,Alaska Interior,Kotlik,63.02131,-163.5607,2014,94.0,2985.714285714286,1349.047619047619
Canada,Canada,Dawson,63.94054,-138.59157,2007,39.0,4101.15,1773.5
Canada,Canada,Dawson,63.94054,-138.59157,2008,58.0,3770.7,1726.2
Canada,Canada,Dawson,63.94054,-138.59157,2009,70.0,3569.6666666666665,1542.142857142857
Canada,Canada,Dawson,63.94054,-138.59157,2010,59.0,3627.809523809524,1633.0
Canada,Canada,Dawson,63.94054,-138.59157,2011,74.0,3660.1428571428573,1645.6666666666667
Canada,Canada,Dawson,63.94054,-138.59157,2012,74.0,4051.55,1911.35
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2008,98.0,2543.95,1355.0
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2009,89.0,2704.2,1399.0
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2010,97.0,2950.85,1573.2
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2011,103.0,2722.6,1470.45
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2012,103.0,2737.7,1480.85
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2013,93.0,2629.05,1456.5
Alaska,Alaska Interior,Nenana,64.55446,-149.08339,2014,94.0,2625.5,1407.25
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,1994,78.0,,
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,1995,82.0,,
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,1996,75.0,,
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,1997,85.0,,
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,1998,83.0,,
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,1999,77.0,,
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2000,82.0,2268.722222222222,1264.5
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2001,90.0,1570.95,784.75
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2002,95.0,2000.55,1042.35
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2003,96.0,2115.1,1111.25
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2004,98.8409090909091,2114.8,1090.4
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2005,101.0,2319.05,1267.6
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2006,100.0,2166.85,1180.65
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2007,89.0,2117.2,1101.85
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2008,73.0,2242.25,1295.55
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2009,87.0,1998.05,1149.55
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2010,83.0,2073.3,1151.9
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2011,81.0,2175.45,1180.05
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2012,88.0,1988.4,1139.55
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2013,89.0,1753.7,929.45
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2014,104.0,2230.1,1246.95
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2015,94.0,2222.9,1276.0
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2016,92.0,2477.35,1384.05
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2017,89.0,2304.65,1321.6
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2018,91.0,2244.05,1206.2
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2019,91.0,2326.6,1323.75
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2020,90.0,2649.95,1540.65
Russia,Chukotka,"Mt. Dionisy, Chukotka",64.56667,177.2,2021,80.0,1912.8,1059.05
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2008,71.0,2191.55,1134.85
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2009,85.0,1711.9,844.2
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2010,75.0,1849.5,923.1
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2011,90.0,1950.0,886.35
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2012,84.0,1841.05,919.9
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2013,81.0,1722.0,815.45
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2014,80.0,1937.45,895.7
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2015,73.0,2024.2,997.1
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2016,83.0,2335.55,1189.4
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2017,76.0,1931.85,944.5
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2018,77.0,2001.25,932.35
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2019,74.0,2106.75,1088.3
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2020,82.0,2356.3,1193.25
Russia,Chukotka,Kruglaya (Anadyr),64.63333,176.9667,2021,75.0,1603.35,795.6
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1988,64.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1989,77.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1990,78.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1991,83.5232491389208,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1992,92.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1993,100.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1994,65.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1995,65.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1996,62.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1997,55.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1998,94.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,1999,75.0,,
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2000,75.0,3182.5,1312.0
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2001,75.0,3074.95,1256.35
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2002,69.0,3174.85,1283.55
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2003,102.0,3189.6,1191.4
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2004,105.0,3177.2,1271.7
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2005,92.0,3050.65,1233.85
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2006,70.0,2791.65,1015.0
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2007,70.0,3065.3,1215.75
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2008,80.0,2676.45,1112.65
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2009,114.0,3061.7,1272.95
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2010,145.0,2898.0,1109.8
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2011,165.0,2764.05,1107.25
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2012,213.0,2836.1,1218.9
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2013,209.0,2765.6,1257.85
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2014,240.0,2807.35,1187.9
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2015,271.0,3018.85,1295.5
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2016,303.0,3320.8,1422.3
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2017,330.0,2932.05,1338.35
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2018,276.0,2968.9,1352.0
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2019,366.0,3281.7,1541.1
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2020,391.0,3145.7,1422.05
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2021,390.0,2928.35,1449.0
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2022,407.0,3025.45,1419.0
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2007,55.0,3362.2,1684.7
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2008,62.0,3202.05,1588.1
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2009,69.0,3502.8,1652.7
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2010,72.0,3477.2,1635.9
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2011,80.0,3191.0,1582.55
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2012,80.0,3534.25,1775.95
Alaska,Alaska Interior,Ruby,64.73486,-155.48461,2008,100.0,2677.35,1082.4
Alaska,Alaska Interior,Ruby,64.73486,-155.48461,2009,100.0,2432.7,1089.15
Alaska,Alaska Interior,Ruby,64.73486,-155.48461,2010,100.0,2662.85,1058.35
Alaska,Alaska Interior,Ruby,64.73486,-155.48461,2011,100.0,2234.2,864.6
Alaska,Alaska Interior,Ruby,64.73486,-155.48461,2012,100.0,2488.75,1015.15
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2007,57.0,2204.25,840.5
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2008,100.0,2285.7,791.85
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2009,100.0,1784.4,670.05
